набор,текст,условие,q* лексический,разрыв наблюдаемый,качество разреза,доля одинаковых,разрыв − q*
механические,18,словарь к 60,0.5333333333333333,0.5116666666666666,0.9500000000000001,0.5283333333333333,-0.021666666666666723
механические,18,все слова разные,0.2916666666666667,0.2783333333333333,0.965,0.29000000000000004,-0.013333333333333364
механические,18,чужие хапаксы,0.355,0.3416666666666666,0.9566666666666667,0.35166666666666674,-0.013333333333333364
механические,18,хапаксы одного домена,0.33666666666666667,0.325,0.9633333333333333,0.3316666666666667,-0.011666666666666659
механические,18,20 чужих хапаксов,0.37666666666666665,0.3416666666666666,0.9366666666666666,0.375,-0.03500000000000003
механические,18,маркер каждые 3,0.5083333333333333,0.47500000000000003,0.9566666666666667,0.5083333333333333,-0.03333333333333327
механические,18,без пунктуации,0.36333333333333334,0.3383333333333334,0.9333333333333335,0.36166666666666664,-0.024999999999999967
механические,18,без служебных,0.29000000000000004,0.29666666666666663,0.9500000000000001,0.2866666666666667,0.006666666666666599
механические,19,исходный,0.4166666666666667,0.4066666666666667,0.9766666666666667,0.4166666666666667,-0.010000000000000009
механические,19,перемешивание,0.4083333333333334,0.4033333333333333,0.9700000000000001,0.4066666666666667,-0.00500000000000006
механические,19,эхо x2,0.5716666666666667,0.5733333333333333,0.975,0.5716666666666667,0.0016666666666665941
механические,19,эхо x4,0.7316666666666668,0.7450000000000001,0.9766666666666666,0.7316666666666668,0.013333333333333308
механические,19,эхо на четверти,0.4683333333333333,0.465,0.9700000000000001,0.465,-0.0033333333333332993
механические,19,словарь к 25,0.6416666666666667,0.6316666666666667,0.9466666666666667,0.6416666666666667,-0.010000000000000009
механические,19,словарь к 60,0.505,0.5083333333333333,0.9683333333333333,0.5033333333333333,0.0033333333333332993
механические,19,все слова разные,0.305,0.29000000000000004,0.975,0.305,-0.014999999999999958
механические,19,чужие хапаксы,0.43,0.4033333333333333,0.9583333333333334,0.425,-0.026666666666666672
механические,19,хапаксы одного домена,0.4266666666666667,0.39999999999999997,0.9566666666666667,0.4266666666666667,-0.026666666666666727
механические,19,20 чужих хапаксов,0.4183333333333333,0.4116666666666666,0.9766666666666667,0.4183333333333333,-0.006666666666666654
механические,19,маркер каждые 3,0.5333333333333333,0.52,0.9566666666666667,0.5333333333333333,-0.013333333333333308
механические,19,без пунктуации,0.37333333333333335,0.35666666666666663,0.9716666666666667,0.36833333333333335,-0.01666666666666672
механические,19,без служебных,0.38000000000000006,0.3633333333333333,0.9700000000000001,0.38000000000000006,-0.016666666666666774
механические,20,исходный,0.45,0.43166666666666664,0.975,0.45,-0.018333333333333368
механические,20,перемешивание,0.4583333333333333,0.425,0.9500000000000001,0.4583333333333333,-0.033333333333333326
механические,20,эхо x2,0.5883333333333334,0.5916666666666667,0.9899999999999999,0.5883333333333334,0.0033333333333332993
механические,20,эхо x4,0.7183333333333333,0.7316666666666666,0.9766666666666666,0.7183333333333333,0.013333333333333308
механические,20,эхо на четверти,0.5216666666666666,0.52,0.9783333333333334,0.5216666666666666,-0.0016666666666665941
механические,20,словарь к 25,0.7066666666666667,0.6966666666666667,0.9666666666666667,0.7066666666666667,-0.010000000000000009
механические,20,словарь к 60,0.5683333333333334,0.5466666666666666,0.9483333333333333,0.565,-0.021666666666666723
механические,20,все слова разные,0.2933333333333333,0.28,0.9866666666666667,0.2933333333333333,-0.013333333333333253
механические,20,чужие хапаксы,0.45,0.43166666666666664,0.9716666666666667,0.45,-0.018333333333333368
механические,20,хапаксы одного домена,0.4466666666666666,0.4366666666666666,0.98,0.4466666666666666,-0.010000000000000009
механические,20,20 чужих хапаксов,0.43333333333333335,0.42333333333333334,0.9833333333333334,0.43333333333333335,-0.010000000000000009
механические,20,маркер каждые 3,0.5183333333333333,0.5216666666666666,0.9666666666666667,0.5183333333333333,0.0033333333333332993
механические,20,без пунктуации,0.4583333333333333,0.4183333333333333,0.965,0.45333333333333337,-0.040000000000000036
механические,20,без служебных,0.395,0.385,0.9899999999999999,0.395,-0.010000000000000009
механические,21,исходный,0.3516666666666666,0.38000000000000006,0.9500000000000001,0.35000000000000003,0.028333333333333433
механические,21,перемешивание,0.33499999999999996,0.3,0.9633333333333333,0.33,-0.034999999999999976
механические,21,эхо x2,0.47833333333333333,0.48500000000000004,0.9866666666666667,0.47833333333333333,0.00666666666666671
механические,21,эхо x4,0.625,0.6283333333333333,0.9899999999999999,0.625,0.0033333333333332993
механические,21,эхо на четверти,0.4116666666666666,0.385,0.96,0.4116666666666666,-0.026666666666666616
механические,21,словарь к 25,0.5733333333333333,0.565,0.9733333333333333,0.5716666666666667,-0.008333333333333304
механические,21,словарь к 60,0.4766666666666666,0.455,0.9499999999999998,0.47500000000000003,-0.021666666666666612
механические,21,все слова разные,0.25166666666666665,0.2383333333333333,0.9816666666666666,0.25,-0.013333333333333336
механические,21,чужие хапаксы,0.3283333333333333,0.3216666666666667,0.975,0.32666666666666666,-0.006666666666666599
механические,21,хапаксы одного домена,0.29833333333333334,0.2816666666666667,0.9700000000000001,0.29833333333333334,-0.016666666666666663
механические,21,20 чужих хапаксов,0.33499999999999996,0.3333333333333333,0.9483333333333334,0.33499999999999996,-0.0016666666666666496
механические,21,маркер каждые 3,0.4583333333333333,0.44,0.9683333333333333,0.4583333333333333,-0.018333333333333313
механические,21,без пунктуации,0.355,0.35333333333333333,0.9516666666666667,0.355,-0.0016666666666666496
механические,21,без служебных,0.27166666666666667,0.26,0.9683333333333333,0.27166666666666667,-0.011666666666666659
механические,22,исходный,0.49333333333333335,0.47833333333333333,0.955,0.49333333333333335,-0.015000000000000013
механические,22,перемешивание,0.5,0.4916666666666667,0.9083333333333333,0.49333333333333335,-0.008333333333333304
механические,22,эхо x2,0.5583333333333335,0.545,0.9583333333333334,0.5533333333333333,-0.01333333333333342
механические,22,эхо x4,0.6333333333333334,0.6183333333333333,0.9783333333333334,0.6333333333333334,-0.015000000000000124
механические,22,эхо на четверти,0.515,0.51,0.9500000000000001,0.5133333333333333,-0.0050000000000000044
механические,22,словарь к 25,0.7216666666666667,0.725,0.9566666666666667,0.7216666666666667,0.0033333333333332993
механические,22,словарь к 60,0.61,0.6016666666666667,0.9516666666666667,0.61,-0.008333333333333304
механические,22,все слова разные,0.305,0.30000000000000004,0.985,0.305,-0.004999999999999949
механические,22,чужие хапаксы,0.4816666666666667,0.4683333333333333,0.9499999999999998,0.4816666666666667,-0.013333333333333364
механические,22,хапаксы одного домена,0.48500000000000004,0.4716666666666667,0.9516666666666667,0.48333333333333334,-0.013333333333333364
механические,22,20 чужих хапаксов,0.5033333333333333,0.49333333333333335,0.96,0.5033333333333333,-0.009999999999999953
механические,22,маркер каждые 3,0.5866666666666667,0.58,0.9466666666666667,0.5833333333333334,-0.00666666666666671
механические,22,без пунктуации,0.49333333333333335,0.4883333333333333,0.9433333333333334,0.4916666666666667,-0.00500000000000006
механические,22,без служебных,0.47000000000000003,0.45333333333333337,0.9433333333333332,0.47000000000000003,-0.016666666666666663
механические,23,исходный,0.39166666666666666,0.36333333333333334,0.9483333333333333,0.38833333333333336,-0.02833333333333332
